7369.55094,3,0.115,0.038,9.232,5,0.188,-28.25,-20.375
7369.57076,3,-0.038,0.038,9.347,5,0.0,-28.375,-20.25
7369.59081,3,-0.038,0.077,9.27,5,-0.125,-28.5,-20.5
7369.61078,3,-0.115,0.0,9.27,5,-0.25,-28.938,-20.5
7369.63097,3,0.115,0.077,9.424,5,-0.25,-29.125,-20.625
7369.65095,3,0.038,0.115,9.27,5,-0.375,-29.125,-20.25
7369.67097,3,-0.077,0.0,9.27,5,0.438,-29.062,-18.938
7369.69096,3,0.0,0.077,9.194,5,0.688,-28.75,-18.625
7369.71075,3,0.077,0.077,9.194,5,0.5,-28.688,-18.625
7369.73096,3,0.038,0.038,9.194,5,0.25,-29.0,-18.688
7369.75096,3,0.0,0.077,9.117,5,0.438,-28.875,-18.5
7369.77095,3,0.0,0.115,9.232,5,0.438,-28.875,-18.688
7369.79094,3,-0.077,0.115,9.27,5,0.188,-28.75,-18.875
7369.81096,3,0.115,0.115,9.232,5,0.0,-28.562,-19.25
7369.83095,3,0.038,0.077,9.347,5,-0.625,-28.188,-20.188
7369.85095,3,-0.077,0.0,9.309,5,-0.688,-28.5,-20.625
7369.87096,3,0.038,0.115,9.194,5,-0.5,-28.688,-20.5
7369.89093,3,0.115,0.115,9.194,5,0.125,-28.375,-20.312
7369.91096,3,-0.077,0.077,9.232,5,0.0,-28.375,-20.438
7369.93096,3,-0.038,0.038,9.309,5,0.188,-28.25,-20.375
7369.95098,3,0.038,-0.038,9.232,5,0.438,-28.25,-20.375
7369.97097,3,0.0,-0.077,9.309,5,0.812,-28.562,-20.125
7369.99097,3,-0.038,0.0,9.27,5,0.875,-28.625,-20.312
7370.01098,3,-0.077,0.115,9.27,5,0.812,-28.375,-20.188
7370.03098,3,0.077,0.192,9.27,5,0.625,-28.25,-20.5
7370.05097,3,0.077,0.038,9.232,5,0.125,-28.125,-20.625
7370.07099,3,0.038,0.038,9.155,5,0.312,-27.938,-20.5
7370.09098,3,0.077,0.077,9.194,5,0.125,-27.938,-20.375
7370.11093,3,0.077,0.153,9.232,5,-0.062,-28.0,-20.25
7370.13076,3,0.077,0.153,9.27,5,-0.062,-28.0,-20.188
7370.15099,3,0.0,-0.038,9.424,5,-0.312,-28.312,-20.062
7370.17078,3,-0.038,0.115,9.27,5,-0.125,-29.125,-18.375
7370.19097,3,-0.038,0.077,9.232,5,0.0,-29.75,-16.688
7370.21079,3,0.077,0.153,9.232,5,0.062,-30.438,-15.125
7370.23098,3,-0.038,0.038,9.232,5,0.125,-31.188,-13.625
7370.25078,3,-0.038,0.115,9.194,5,0.125,-31.5,-12.125
7370.27096,3,-0.038,0.153,9.155,5,0.125,-31.812,-11.938
7370.29078,3,-0.115,0.038,9.155,5,-0.062,-31.5,-12.125
7370.31096,3,0.077,0.038,9.27,5,0.0,-31.375,-12.438
7370.33077,3,-0.077,-0.038,9.27,5,0.188,-30.625,-14.125
7370.35079,3,0.077,0.038,9.27,5,0.125,-30.0,-15.625
7370.37077,3,0.077,0.038,9.347,5,0.125,-29.375,-17.312
7370.39096,3,0.038,0.115,9.155,5,0.188,-28.875,-18.875
7370.41076,3,0.115,0.077,9.194,5,0.188,-28.25,-20.562
7370.43098,3,0.115,0.0,9.309,5,0.312,-27.938,-20.688
7370.45078,3,0.0,0.038,9.309,5,0.625,-28.188,-20.75
7370.47096,3,0.077,0.038,9.309,5,0.625,-28.25,-20.5
7370.49079,3,0.115,-0.038,9.194,5,0.5,-28.25,-20.5
7370.51096,3,0.038,0.115,9.194,5,0.625,-28.25,-20.562
7370.53077,3,0.077,0.077,9.27,5,0.5,-28.125,-20.688
7370.55096,3,0.077,0.0,9.232,5,0.375,-28.25,-20.688
7370.57078,3,0.0,0.115,9.27,5,0.5,-28.312,-20.5
7370.59079,3,0.077,0.038,9.27,5,0.375,-28.438,-20.75
7370.61077,3,0.0,0.077,9.27,5,0.875,-28.562,-19.688
7370.63079,3,0.077,0.038,9.232,5,0.812,-28.562,-19.688
7370.65076,3,0.077,0.038,9.27,5,0.875,-29.125,-19.312
7370.67076,3,0.077,0.077,9.232,5,0.75,-29.562,-19.375
7370.69076,3,0.038,0.077,9.27,5,1.188,-30.25,-19.0
7370.71082,3,0.077,0.038,9.27,5,0.875,-30.75,-18.625
7370.73076,3,0.077,0.0,9.27,5,0.438,-31.625,-18.438
7370.75075,3,-0.038,0.077,9.309,5,0.438,-31.625,-18.188
7370.77076,3,-0.077,-0.115,9.232,5,-0.625,-31.75,-18.875
7370.79077,3,0.077,0.038,9.27,5,-0.312,-32.0,-18.438
7370.81075,3,0.115,0.077,9.27,5,-0.438,-32.188,-18.5
7370.8309,3,0.077,0.115,9.194,5,-0.438,-32.312,-18.188
7370.85076,3,0.0,0.077,9.194,5,-0.938,-32.125,-18.312
7370.87089,3,0.0,-0.421,9.232,5,-0.625,-31.688,-18.375
7370.89074,3,0.077,0.038,9.194,5,0.125,-31.0,-18.5
7370.91077,3,0.153,0.077,9.309,5,0.125,-31.0,-18.375
7370.93076,3,0.115,0.153,9.232,5,0.438,-30.562,-18.5
7370.95088,3,0.192,0.268,9.309,5,0.062,-30.375,-18.875
7370.97091,3,0.038,0.153,9.309,5,-0.125,-29.75,-18.875
7370.99089,3,0.038,0.038,9.27,5,-0.312,-29.438,-19.188
7371.01088,3,0.038,0.077,9.194,5,-0.25,-29.062,-19.188
7371.03087,3,0.0,0.153,9.194,5,-0.375,-28.875,-19.375
7371.05089,3,0.038,0.077,9.155,5,-0.625,-28.75,-19.625
7371.07076,3,0.077,0.038,9.194,5,-0.375,-28.75,-19.438
7371.09074,3,0.0,0.115,9.232,5,-0.562,-29.188,-19.562
7371.11094,3,-0.038,0.077,9.194,5,-0.562,-29.312,-19.438
7371.13094,3,0.0,0.115,9.27,5,-0.375,-29.062,-19.812
7371.15096,3,-0.038,0.038,9.232,5,0.188,-28.75,-19.688
7371.17096,3,0.0,0.0,9.232,5,0.375,-28.625,-19.75
7371.19097,3,-0.038,0.038,9.347,5,0.438,-28.688,-19.938
7371.21078,3,0.077,0.0,9.232,5,0.75,-28.5,-19.75
7371.23094,3,0.115,0.115,9.194,5,0.5,-28.312,-19.875
7371.25078,3,0.077,0.153,9.232,5,0.812,-27.875,-19.938
7371.27094,3,0.0,0.115,9.117,5,1.25,-27.688,-20.25
7371.29094,3,-0.077,0.115,9.232,5,1.062,-27.688,-20.25
7371.31092,3,-0.038,0.077,9.155,5,0.812,-28.0,-20.438
7371.33078,3,0.077,0.038,9.194,5,1.0,-27.875,-20.562
7371.35094,3,-0.115,0.115,9.117,5,1.25,-27.875,-20.562
7371.37092,3,0.038,0.115,9.232,5,0.812,-28.125,-20.812
7371.39099,3,-0.115,0.115,9.309,5,1.0,-28.188,-21.062
7371.41099,3,-0.115,0.115,9.232,5,0.688,-28.312,-21.125
7371.43097,3,-0.077,0.038,9.27,5,0.625,-28.312,-20.875
7371.45099,3,-0.038,0.038,9.194,5,0.812,-28.188,-21.0
7371.47097,3,0.038,0.0,9.194,5,0.812,-28.312,-21.0
7371.49097,3,0.077,0.077,9.309,5,0.562,-28.25,-20.875
7371.51095,3,-0.038,0.115,9.309,5,0.375,-28.438,-20.938
7371.53098,3,0.0,0.077,9.194,5,0.438,-28.625,-20.75
7371.55098,3,0.0,0.115,9.309,5,1.188,-28.75,-19.812
7371.57096,3,-0.038,0.115,9.309,5,1.375,-28.438,-19.875
7371.59079,3,0.0,0.0,9.232,5,1.375,-28.188,-19.875
7371.6108,3,0.038,0.077,9.27,5,1.312,-28.188,-19.875
7371.63077,3,0.0,0.153,9.27,5,1.25,-28.125,-19.75
7371.65077,3,0.077,0.077,9.194,5,1.0,-28.438,-19.75
7371.67097,3,0.0,0.077,9.309,5,0.812,-28.375,-19.688
7371.69096,3,0.0,0.0,9.232,5,0.938,-28.188,-19.625
7371.71101,3,0.0,0.077,9.309,5,0.125,-27.812,-20.5
7371.73097,3,0.0,0.115,9.232,5,0.188,-28.062,-20.438
7371.75096,3,0.0,-0.038,9.155,5,0.25,-27.938,-20.438
7371.77095,3,0.038,0.115,9.232,5,0.0,-28.375,-20.312
7371.79092,3,0.038,0.115,9.232,5,0.0,-28.188,-20.5
7371.81096,3,0.077,0.077,9.194,5,0.0,-28.25,-20.5
7371.83096,3,0.077,0.153,9.309,5,0.312,-28.375,-20.25
7371.85095,3,-0.038,0.153,9.232,5,0.188,-28.25,-20.188
7371.87097,3,-0.077,0.077,9.232,5,0.5,-28.375,-19.938
7371.89098,3,-0.038,0.153,9.155,5,0.375,-28.375,-20.0
7371.91076,3,0.0,0.038,9.232,5,0.25,-28.688,-20.188
7371.93076,3,-0.038,0.077,9.232,5,0.562,-28.688,-20.188
7371.95078,3,0.0,0.115,9.27,5,0.562,-28.688,-19.875
7371.97077,3,0.038,-0.038,9.232,5,0.688,-28.5,-19.75
7371.99077,3,0.0,0.038,9.27,5,0.688,-28.25,-19.938
7372.01099,3,0.038,0.038,9.194,5,0.812,-28.375,-19.938
7372.03098,3,0.077,-0.077,9.194,5,0.125,-28.938,-19.688
7372.05077,3,-0.038,0.077,9.232,5,-0.062,-29.062,-19.75
7372.07079,3,0.115,0.077,9.27,5,0.062,-28.875,-19.5
7372.09078,3,0.115,0.115,9.194,5,-0.125,-28.75,-19.562
7372.11076,3,0.038,0.077,9.232,5,0.062,-28.75,-20.062
7372.13077,3,0.077,0.0,9.194,5,0.188,-28.625,-20.312
7372.15079,3,0.038,0.0,9.347,5,-0.125,-28.625,-20.375
7372.17079,3,-0.038,0.115,9.347,5,-0.125,-28.5,-20.438
7372.19078,3,-0.077,0.077,9.27,5,0.312,-28.125,-20.625
7372.21077,3,0.038,0.077,9.309,5,0.812,-28.25,-20.562
7372.23089,3,-0.038,0.077,9.27,5,0.875,-28.75,-20.438
7372.25089,3,-0.038,0.153,9.232,5,1.25,-28.75,-20.375
7372.27087,3,0.153,0.153,9.232,5,1.125,-28.875,-19.938
7372.2908,3,0.0,0.192,9.347,5,0.938,-29.375,-19.875
7372.31077,3,0.153,0.077,9.347,5,1.0,-29.625,-19.688
7372.33093,3,0.153,0.077,9.27,5,1.0,-29.625,-19.688
7372.35095,3,0.0,0.153,9.27,5,0.938,-29.5,-19.938
7372.37094,3,0.038,0.153,9.232,5,0.625,-29.188,-20.062
7372.39097,3,0.038,0.077,9.232,5,0.375,-28.688,-20.438
7372.41097,3,0.077,0.153,9.155,5,0.062,-28.625,-20.312
7372.43099,3,-0.038,0.038,9.232,5,-0.125,-28.5,-20.438
7372.45096,3,0.077,0.0,9.194,5,-0.188,-28.312,-20.438
7372.47096,3,0.077,0.0,9.194,5,-0.375,-28.125,-20.5
7372.49098,3,0.077,0.038,9.232,5,-0.25,-28.625,-20.25
7372.51098,3,-0.038,0.0,9.309,5,-0.312,-28.5,-20.25
7372.53097,3,0.077,0.077,9.194,5,-0.312,-28.812,-20.438
7372.55078,3,0.038,-0.038,9.232,5,-0.375,-28.938,-20.312
7372.57099,3,0.0,0.115,9.27,5,-0.125,-28.75,-20.188
7372.59077,3,0.038,0.115,9.155,5,-0.25,-28.938,-20.125
7372.61079,3,0.115,0.192,9.117,5,-0.062,-28.75,-20.0
7372.6308,3,0.077,0.115,9.309,5,0.375,-28.812,-20.125
7372.65077,3,0.038,0.077,9.309,5,0.0,-28.375,-20.688
7372.67076,3,0.077,0.192,9.232,5,-0.125,-28.688,-20.5
7372.69077,3,-0.038,0.038,9.232,5,-0.188,-29.125,-20.062
7372.71079,3,0.115,0.077,9.27,5,-0.125,-30.0,-19.688
7372.73076,3,0.0,0.153,9.232,5,-0.562,-30.75,-19.75
